graph_name,motif,sample_size,average_count,standard_deviation,z_score,significance_profile
117503822947457399073,motif_2,1,70644.2,1220.9413376571374,74.3809691743785,0.07352993698386825
117503822947457399073,motif_3,1,91358.0,1718.7766240362164,-29.64317718049581,-0.02930401383952807
117503822947457399073,motif_4,1,15225.68,584.6153094129506,59.53200239478542,0.058850865123170684
117503822947457399073,motif_5,1,23178.88,1069.5281405055846,75.68208533693775,0.07481616638506605
117503822947457399073,motif_6,1,1715.64,162.07993912470064,219.34460360728286,0.2168349654490749
117503822947457399073,motif_7,1,29562.36,784.5404642209348,64.49844502316205,0.06376048404252622
117503822947457399073,motif_8,1,2735.6,107.19880285401202,-24.940577029027317,-0.02465521863511015
117503822947457399073,motif_9,1,2353.6,127.70114852002442,175.84336758317284,0.17383145018061558
117503822947457399073,motif_10,1,4203.72,266.6357565418912,257.6521652271594,0.2547042299018086
117503822947457399073,motif_11,1,3229.32,151.79391731335394,3.2918315097468067,0.0032541679163353952
117503822947457399073,motif_12,1,1241.84,127.70332806939685,221.0213345783895,0.21849251205021333
117503822947457399073,motif_13,1,76.96,15.85212919452778,896.7905715093109,0.8865299140727121
117798157258572080176,motif_1,1,2206.64,117.1497901548839,-15.293582665673323,-0.01919767749416482
117798157258572080176,motif_2,1,3555.68,187.0106324963013,14.33244711395226,0.017991186461064252
117798157258572080176,motif_3,1,5124.32,205.54616675254897,-23.655610205825948,-0.029694335564578227
117798157258572080176,motif_4,1,1180.52,141.13383719009414,20.06946070760418,0.025192725770605766
117798157258572080176,motif_5,1,898.0,106.74307159405399,8.112938732861418,0.010183982702298656
117798157258572080176,motif_6,1,107.48,26.07220742476555,229.65144080253657,0.288276095469307
117798157258572080176,motif_7,1,541.52,58.1894320302235,-6.7971105095950675,-0.008532254234208204
117798157258572080176,motif_8,1,162.52,18.004906738627298,-8.693185822740515,-0.010912353336043562
117798157258572080176,motif_9,1,73.24,15.972058936363423,9.188546109473275,0.011534167546356581
117798157258572080176,motif_10,1,68.08,13.325789532581801,17.92914404177225,0.022506036197321368
117798157258572080176,motif_11,1,136.4,21.441781642391568,-3.1900334189006703,-0.004004374521682217
117798157258572080176,motif_12,1,43.84,13.676866112771108,74.15148994205649,0.09308063524020149
117798157258572080176,motif_13,1,2.28,1.514375558880073,757.8833356560338,0.9513532685041287
113455290791279442483,motif_1,1,8924.16,328.7053746645061,39.08314554671385,0.06928837086263624
113455290791279442483,motif_2,1,4132.56,185.72046198521045,10.749704037237334,0.01905756227081125
113455290791279442483,motif_3,1,6797.88,344.7846332615961,-2.227129419127539,-0.003948355921535375
113455290791279442483,motif_4,1,1123.48,82.82266195512756,29.599628195097225,0.052475561705408416
113455290791279442483,motif_5,1,2501.96,197.8714818596488,45.292226629994204,0.08029611107383021
113455290791279442483,motif_6,1,199.52,30.40438564856502,67.24293079398208,0.11921131376631888
113455290791279442483,motif_7,1,2685.44,198.24691674777694,28.583344916326634,0.05067384867192733
113455290791279442483,motif_8,1,259.68,31.44932431706602,-6.794422603351331,-0.012045460173511253
113455290791279442483,motif_9,1,214.36,27.135278390562593,67.97940207024186,0.12051696340647322
113455290791279442483,motif_10,1,543.2,61.86073067787027,138.77624635091937,0.24602881599164317
113455290791279442483,motif_11,1,349.92,31.465483734827064,10.077073744429523,0.017865092818069618
113455290791279442483,motif_12,1,162.64,21.68501786948768,156.62242108543123,0.2776673229794267
113455290791279442483,motif_13,1,12.8,3.862210075418822,509.60459466632364,0.9034501101335362
113597493946570654755,motif_1,1,67851.8,1118.7979784870308,42.67812502179409,0.058462892703795406
113597493946570654755,motif_2,1,51640.12,721.6877972272127,77.55830182393643,0.10624371795869407
113597493946570654755,motif_3,1,56847.96,1318.6821224237478,-16.563476237817124,-0.022689580050643476
113597493946570654755,motif_4,1,6729.6,416.70573150205973,34.456929469733076,0.04720103728696017
113597493946570654755,motif_5,1,9325.0,582.1646387978806,53.344016332091,0.07307362967843534
113597493946570654755,motif_6,1,533.68,84.7637501136738,78.22117345101299,0.10715175674414626
113597493946570654755,motif_7,1,14637.88,437.6145868988678,73.19938813511904,0.10027263316609125
113597493946570654755,motif_8,1,1035.32,80.82992432674094,-12.041579997842417,-0.016495232605427994
113597493946570654755,motif_9,1,865.28,77.15542754725685,141.0233906530513,0.19318176120119013
113597493946570654755,motif_10,1,1308.24,103.79518293254269,183.38770126134696,0.2512147732957532
113597493946570654755,motif_11,1,920.68,80.71075929928219,3.6713816419595426,0.005029264779063201
113597493946570654755,motif_12,1,288.36,48.608024028960486,123.1204131324979,0.16865725705935902
113597493946570654755,motif_13,1,18.04,5.776965754903982,663.6632728427388,0.9091232262860944
111213696402662884531,motif_1,1,66418.16,1205.4843314341888,65.62660163809765,0.0671855815280934
111213696402662884531,motif_2,1,32292.08,440.8375475538958,62.24723858542275,0.06372594067786976
111213696402662884531,motif_3,1,49184.2,1009.4152184969936,-18.934923557482428,-0.019384728427884027
111213696402662884531,motif_4,1,6527.44,304.8923416552144,55.52635368960723,0.05684539911640312
111213696402662884531,motif_5,1,14336.2,694.0675399411789,83.95407744459318,0.08594843209883885
111213696402662884531,motif_6,1,900.8,96.17128816162683,172.1948443923169,0.17628538531425805
111213696402662884531,motif_7,1,15547.2,410.60981072870953,61.55673668669294,0.06301903569643791
111213696402662884531,motif_8,1,1361.24,88.22002796039759,-14.568573936260265,-0.014914654842868738
111213696402662884531,motif_9,1,1012.24,70.16722881801732,104.83184420860599,0.10732215656476964
111213696402662884531,motif_10,1,2542.08,141.35325724345137,294.2480478420452,0.3012379997488335
111213696402662884531,motif_11,1,1587.44,113.18682196557454,12.524072815041551,0.01282158597543896
111213696402662884531,motif_12,1,636.2,77.80638362842302,189.8276119673621,0.19433702464813749
111213696402662884531,motif_13,1,42.52,9.060537143753306,876.380712756581,0.897199403242826
